sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,num_cases
Alaska,2020-04-09,-38.0,-12.0,19.0,-48.0,-44.0,18.0,9.0
Alaska,2020-04-10,-40.0,-10.0,28.0,-49.0,-44.0,19.0,11.0
Alaska,2020-04-11,-41.0,-4.0,36.0,-52.0,-32.0,10.0,11.0
Alaska,2020-04-12,-55.0,-33.0,12.0,-59.0,-37.0,9.0,15.0
Alaska,2020-04-13,-36.0,-15.0,5.0,-51.0,-43.0,17.0,5.0
Alaska,2020-04-14,-32.0,-13.0,19.0,-49.0,-41.0,18.0,8.0
Alaska,2020-04-15,-25.0,-5.0,-2.0,-47.0,-41.0,17.0,8.0
Alaska,2020-04-16,-29.0,-7.0,8.0,-47.0,-42.0,17.0,7.0
Alaska,2020-04-17,-32.0,-10.0,19.0,-44.0,-39.0,18.0,9.0
Alaska,2020-04-18,-33.0,-7.0,49.0,-44.0,-27.0,9.0,5.0
Alaska,2020-04-19,-28.0,-11.0,44.0,-51.0,-28.0,7.0,5.0
Alaska,2020-04-20,-25.0,-9.0,7.0,-44.0,-40.0,15.0,2.0
Alaska,2020-04-21,-27.0,-10.0,3.0,-46.0,-40.0,17.0,8.0
Alaska,2020-04-22,-24.0,-9.0,21.0,-45.0,-40.0,16.0,6.0
Alaska,2020-04-23,-27.0,-8.0,26.0,-44.0,-40.0,16.0,2.0
Alaska,2020-04-24,-28.0,-8.0,33.0,-44.0,-37.0,16.0,2.0
Alaska,2020-04-25,-25.0,-2.0,85.0,-40.0,-25.0,7.0,0.0
Alaska,2020-04-26,-17.0,-3.0,101.0,-43.0,-25.0,5.0,2.0
Alaska,2020-04-27,-14.0,-5.0,60.0,-39.0,-36.0,13.0,4.0
Alaska,2020-04-28,-15.0,-4.0,58.0,-39.0,-37.0,5.0,6.0
Alaska,2020-04-29,-12.0,1.0,47.0,-37.0,-37.0,14.0,4.0
Alaska,2020-04-30,-16.0,0.0,44.0,-39.0,-37.0,14.0,0.0
Alaska,2020-05-01,-16.0,5.0,65.0,-35.0,-34.0,13.0,9.0
Alaska,2020-05-02,-15.0,10.0,114.0,-27.0,-21.0,5.0,1.0
Alaska,2020-05-03,-9.0,4.0,110.0,-43.0,-21.0,4.0,3.0
Alaska,2020-05-04,-9.0,3.0,57.0,-36.0,-34.0,12.0,2.0
Alaska,2020-05-05,-6.0,9.0,81.0,-32.0,-33.0,12.0,1.0
Alaska,2020-05-06,-6.0,6.0,89.0,-31.0,-33.0,12.0,1.0
Alaska,2020-05-07,-11.0,4.0,70.0,-36.0,-34.0,12.0,2.0
Alaska,2020-05-08,-13.0,5.0,80.0,-34.0,-32.0,12.0,3.0
Alaska,2020-05-09,-8.0,21.0,152.0,-26.0,-18.0,3.0,1.0
Alaska,2020-05-10,2.0,23.0,163.0,-35.0,-17.0,1.0,1.0
Alaska,2020-05-11,-6.0,1.0,76.0,-34.0,-32.0,11.0,2.0
Alaska,2020-05-12,-4.0,2.0,106.0,-31.0,-31.0,11.0,2.0
Alaska,2020-05-13,0.0,9.0,113.0,-28.0,-30.0,10.0,0.0
Alaska,2020-05-14,-6.0,7.0,91.0,-31.0,-31.0,10.0,4.0
Alaska,2020-05-15,-5.0,7.0,134.0,-26.0,-29.0,9.0,1.0
Alaska,2020-05-16,-7.0,13.0,164.0,-23.0,-16.0,2.0,4.0
Alaska,2020-05-17,6.0,14.0,186.0,-28.0,-14.0,0.0,4.0
Alaska,2020-05-18,0.0,4.0,79.0,-29.0,-31.0,10.0,3.0
Alaska,2020-05-19,0.0,7.0,80.0,-27.0,-29.0,10.0,0.0
Alaska,2020-05-20,3.0,13.0,95.0,-25.0,-29.0,10.0,3.0
Alaska,2020-05-21,-3.0,12.0,78.0,-28.0,-30.0,10.0,0.0
Alaska,2020-05-22,-3.0,12.0,124.0,-23.0,-32.0,9.0,2.0
Alaska,2020-05-23,-8.0,14.0,151.0,-25.0,-16.0,1.0,4.0
Alaska,2020-05-24,3.0,15.0,147.0,-35.0,-17.0,1.0,0.0
Alaska,2020-05-25,-14.0,2.0,131.0,-39.0,-66.0,15.0,1.0
Alaska,2020-05-26,3.0,10.0,94.0,-25.0,-27.0,9.0,2.0
Alaska,2020-05-27,5.0,11.0,142.0,-20.0,-26.0,8.0,1.0
Alaska,2020-05-28,5.0,14.0,142.0,-18.0,-27.0,7.0,13.0
Alaska,2020-05-29,0.0,10.0,153.0,-19.0,-25.0,7.0,5.0
Alaska,2020-05-30,-2.0,14.0,152.0,-19.0,-7.0,1.0,4.0
Alaska,2020-05-31,9.0,14.0,125.0,-25.0,-7.0,1.0,26.0
Alaska,2020-06-01,9.0,17.0,103.0,-15.0,-25.0,7.0,7.0
Alaska,2020-06-02,7.0,15.0,103.0,-18.0,-25.0,8.0,20.0
Alaska,2020-06-03,11.0,16.0,106.0,-12.0,-25.0,7.0,18.0
Alaska,2020-06-04,6.0,15.0,138.0,-14.0,-26.0,7.0,8.0
Alaska,2020-06-05,3.0,13.0,163.0,-13.0,-24.0,6.0,11.0
Alaska,2020-06-06,2.0,18.0,193.0,-7.0,-9.0,0.0,12.0
Alaska,2020-06-07,15.0,19.0,195.0,-11.0,-7.0,-1.0,8.0
Alaska,2020-06-08,3.0,8.0,90.0,-12.0,-25.0,7.0,19.0
Alaska,2020-06-09,7.0,11.0,102.0,-13.0,-25.0,8.0,10.0
Alaska,2020-06-10,13.0,16.0,150.0,-7.0,-24.0,6.0,20.0
Alaska,2020-06-11,9.0,16.0,177.0,-5.0,-26.0,6.0,17.0
Alaska,2020-06-12,6.0,14.0,200.0,-5.0,-27.0,5.0,15.0
Alaska,2020-06-13,5.0,19.0,226.0,13.0,-7.0,-1.0,29.0
Alaska,2020-06-14,18.0,21.0,243.0,1.0,-8.0,-3.0,7.0
Alaska,2020-06-15,14.0,13.0,165.0,-6.0,-26.0,6.0,3.0
Alaska,2020-06-16,13.0,12.0,147.0,-11.0,-25.0,7.0,12.0
Alaska,2020-06-17,12.0,16.0,129.0,-8.0,-26.0,7.0,20.0
Alaska,2020-06-18,8.0,14.0,144.0,-7.0,-26.0,6.0,12.0
Alaska,2020-06-19,3.0,12.0,124.0,-10.0,-26.0,6.0,15.0
Alaska,2020-06-20,2.0,19.0,180.0,0.0,-10.0,0.0,20.0
Alaska,2020-06-21,16.0,21.0,194.0,-3.0,-8.0,-2.0,12.0
Alaska,2020-06-22,9.0,8.0,146.0,-2.0,-28.0,6.0,6.0
Alaska,2020-06-23,11.0,10.0,126.0,-6.0,-27.0,7.0,17.0
Alaska,2020-06-24,14.0,16.0,145.0,-6.0,-26.0,7.0,14.0
Alaska,2020-06-25,10.0,15.0,160.0,-2.0,-26.0,6.0,24.0
Alaska,2020-06-26,4.0,10.0,155.0,-6.0,-25.0,6.0,20.0
Alaska,2020-06-27,5.0,17.0,242.0,10.0,-10.0,-1.0,18.0
Alaska,2020-06-28,12.0,14.0,148.0,-6.0,-8.0,0.0,29.0
Alaska,2020-06-29,12.0,13.0,152.0,-5.0,-26.0,6.0,21.0
Alaska,2020-06-30,20.0,19.0,170.0,0.0,-25.0,6.0,36.0
Alaska,2020-07-01,33.0,36.0,195.0,5.0,-26.0,4.0,38.0
Alaska,2020-07-02,26.0,37.0,215.0,5.0,-31.0,3.0,39.0
Alaska,2020-07-03,11.0,31.0,288.0,-1.0,-53.0,7.0,46.0
Alaska,2020-07-04,-17.0,19.0,303.0,-3.0,-26.0,-1.0,48.0
Alaska,2020-07-05,15.0,19.0,239.0,11.0,-14.0,-4.0,27.0
Alaska,2020-07-06,19.0,18.0,165.0,1.0,-35.0,7.0,28.0
Alaska,2020-07-07,18.0,17.0,174.0,3.0,-29.0,7.0,18.0
Alaska,2020-07-08,14.0,17.0,91.0,-3.0,-28.0,8.0,42.0
Alaska,2020-07-09,11.0,17.0,157.0,1.0,-28.0,7.0,46.0
Alaska,2020-07-10,8.0,13.0,172.0,4.0,-26.0,6.0,51.0
Alaska,2020-07-11,5.0,18.0,169.0,12.0,-8.0,1.0,62.0
Alaska,2020-07-12,19.0,20.0,190.0,9.0,-8.0,0.0,94.0
Alaska,2020-07-13,18.0,15.0,192.0,6.0,-28.0,6.0,60.0
Alaska,2020-07-14,20.0,17.0,202.0,6.0,-29.0,6.0,40.0
Alaska,2020-07-15,21.0,21.0,200.0,4.0,-27.0,6.0,52.0
Alaska,2020-07-16,13.0,19.0,184.0,3.0,-28.0,6.0,62.0
Alaska,2020-07-17,6.0,13.0,170.0,1.0,-28.0,6.0,40.0
Alaska,2020-07-18,6.0,19.0,211.0,15.0,-9.0,0.0,62.0
Alaska,2020-07-19,19.0,21.0,189.0,11.0,-8.0,-1.0,79.0
Alaska,2020-07-20,16.0,16.0,182.0,3.0,-29.0,6.0,75.0
Alaska,2020-07-21,18.0,18.0,202.0,4.0,-28.0,6.0,92.0
Alaska,2020-07-22,16.0,19.0,143.0,2.0,-27.0,7.0,91.0
Alaska,2020-07-23,14.0,17.0,221.0,6.0,-28.0,6.0,60.0
Alaska,2020-07-24,4.0,12.0,137.0,-4.0,-27.0,8.0,57.0
Alaska,2020-07-25,4.0,16.0,175.0,10.0,-10.0,1.0,89.0
Alaska,2020-07-26,24.0,22.0,253.0,12.0,-8.0,-2.0,186.0
Alaska,2020-07-27,15.0,16.0,199.0,6.0,-28.0,6.0,98.0
Alaska,2020-07-28,15.0,14.0,191.0,3.0,-27.0,6.0,107.0
Alaska,2020-07-29,16.0,18.0,201.0,3.0,-28.0,6.0,68.0
Alaska,2020-07-30,13.0,17.0,,3.0,-29.0,5.0,81.0
Alaska,2020-07-31,8.0,13.0,184.0,3.0,-27.0,5.0,112.0
Alaska,2020-08-01,5.0,22.0,155.0,11.0,-9.0,1.0,146.0
Alaska,2020-08-02,19.0,20.0,181.0,19.0,-7.0,-1.0,144.0
Alaska,2020-08-03,13.0,17.0,151.0,4.0,-29.0,6.0,61.0
Alaska,2020-08-04,13.0,17.0,184.0,3.0,-28.0,7.0,53.0
Alaska,2020-08-05,14.0,17.0,187.0,4.0,-28.0,6.0,55.0
Alaska,2020-08-06,5.0,14.0,138.0,1.0,-29.0,7.0,35.0
Alaska,2020-08-07,3.0,12.0,176.0,0.0,-28.0,6.0,52.0
Alaska,2020-08-08,0.0,16.0,196.0,16.0,-11.0,1.0,77.0
Alaska,2020-08-09,13.0,18.0,216.0,8.0,-9.0,-1.0,98.0
Alaska,2020-08-10,8.0,10.0,163.0,6.0,-30.0,6.0,64.0
Alaska,2020-08-11,7.0,9.0,134.0,-3.0,-29.0,7.0,46.0
Alaska,2020-08-12,10.0,14.0,142.0,0.0,-28.0,6.0,60.0
Alaska,2020-08-13,7.0,13.0,175.0,0.0,-29.0,5.0,82.0
Alaska,2020-08-14,4.0,12.0,183.0,2.0,-27.0,5.0,110.0
Alaska,2020-08-15,2.0,16.0,245.0,13.0,-10.0,-1.0,83.0
Alaska,2020-08-16,17.0,20.0,285.0,15.0,-10.0,-3.0,103.0
Alaska,2020-08-17,12.0,10.0,,,-28.0,5.0,50.0
Alaska,2020-08-18,9.0,9.0,,,-27.0,7.0,62.0
Alaska,2020-08-19,8.0,12.0,,,-26.0,6.0,67.0
Alaska,2020-08-20,6.0,11.0,,,-28.0,5.0,82.0
Alaska,2020-08-21,2.0,7.0,,,-26.0,5.0,68.0
Alaska,2020-08-22,-1.0,12.0,,,-9.0,-1.0,89.0
Alaska,2020-08-23,8.0,11.0,,,-9.0,0.0,64.0
Alaska,2020-08-24,4.0,7.0,,,-27.0,7.0,69.0
Alaska,2020-08-25,3.0,4.0,,,-26.0,8.0,33.0
Alaska,2020-08-26,5.0,8.0,,,-24.0,7.0,52.0
Alaska,2020-08-27,1.0,6.0,,,-25.0,6.0,80.0
Alaska,2020-08-28,0.0,6.0,,,-26.0,6.0,117.0
Alaska,2020-08-29,-1.0,11.0,,,-7.0,0.0,90.0
Alaska,2020-08-30,9.0,11.0,,,-7.0,0.0,44.0
Alaska,2020-08-31,6.0,9.0,,,-25.0,7.0,37.0
Alaska,2020-09-01,8.0,13.0,,,-25.0,6.0,35.0
Alaska,2020-09-02,5.0,8.0,,,-25.0,6.0,66.0
Alaska,2020-09-03,4.0,8.0,,,-26.0,6.0,102.0
Alaska,2020-09-04,4.0,8.0,,,-31.0,5.0,120.0
Alaska,2020-09-05,2.0,13.0,,,-12.0,-2.0,93.0
Alaska,2020-09-06,14.0,13.0,,,-12.0,-2.0,86.0
Alaska,2020-09-07,-6.0,2.0,,,-65.0,14.0,33.0
Alaska,2020-09-08,4.0,5.0,,,-26.0,6.0,35.0
Alaska,2020-09-09,4.0,7.0,,,-24.0,5.0,63.0
Alaska,2020-09-10,1.0,5.0,,,-25.0,4.0,124.0
Alaska,2020-09-11,-2.0,1.0,156.0,-3.0,-26.0,4.0,93.0
Alaska,2020-09-12,-1.0,9.0,186.0,9.0,-7.0,-1.0,103.0
Alaska,2020-09-13,9.0,9.0,193.0,5.0,-6.0,-2.0,62.0
Alaska,2020-09-14,4.0,5.0,130.0,-8.0,-21.0,5.0,75.0
Alaska,2020-09-15,2.0,4.0,97.0,-10.0,-21.0,7.0,42.0
Alaska,2020-09-16,2.0,5.0,99.0,-10.0,-22.0,6.0,49.0
Alaska,2020-09-17,-3.0,1.0,87.0,-11.0,-23.0,7.0,105.0
Alaska,2020-09-18,-2.0,0.0,98.0,-10.0,-24.0,6.0,109.0
Alaska,2020-09-19,-2.0,7.0,127.0,3.0,-8.0,1.0,85.0
Alaska,2020-09-20,6.0,4.0,123.0,-6.0,-6.0,0.0,93.0
Alaska,2020-09-21,3.0,2.0,102.0,-11.0,-22.0,6.0,70.0
Alaska,2020-09-22,-1.0,-1.0,70.0,-18.0,-21.0,8.0,44.0
Alaska,2020-09-23,-1.0,1.0,61.0,-17.0,-20.0,7.0,54.0
Alaska,2020-09-24,-6.0,-2.0,54.0,-16.0,-22.0,8.0,128.0
Alaska,2020-09-25,-5.0,-5.0,73.0,-17.0,-22.0,7.0,122.0
Alaska,2020-09-26,-5.0,3.0,93.0,-5.0,-5.0,2.0,113.0
Alaska,2020-09-27,2.0,0.0,93.0,-12.0,-6.0,2.0,114.0
Alaska,2020-09-28,0.0,-1.0,58.0,-18.0,-19.0,7.0,116.0
Alaska,2020-09-29,-1.0,-4.0,68.0,-17.0,-19.0,7.0,124.0
Alaska,2020-09-30,1.0,1.0,36.0,-15.0,-21.0,7.0,103.0
Alaska,2020-10-01,0.0,5.0,55.0,-14.0,-21.0,6.0,124.0
Alaska,2020-10-02,-3.0,-2.0,38.0,-18.0,-22.0,6.0,126.0
Alaska,2020-10-03,-2.0,5.0,64.0,-7.0,-8.0,2.0,143.0
Alaska,2020-10-04,3.0,3.0,71.0,-18.0,-9.0,2.0,188.0
Alaska,2020-10-05,1.0,1.0,65.0,-15.0,-21.0,6.0,208.0
Alaska,2020-10-06,0.0,-2.0,57.0,-17.0,-21.0,6.0,139.0
Alaska,2020-10-07,-4.0,-2.0,42.0,-24.0,-20.0,7.0,126.0
Alaska,2020-10-08,-8.0,-4.0,42.0,-23.0,-22.0,8.0,127.0
Alaska,2020-10-09,-7.0,-5.0,48.0,-24.0,-26.0,9.0,177.0
Alaska,2020-10-10,-7.0,1.0,80.0,-16.0,-7.0,3.0,249.0
Alaska,2020-10-11,-2.0,-1.0,69.0,-24.0,-8.0,2.0,255.0
Alaska,2020-10-12,-4.0,-3.0,54.0,-23.0,-30.0,10.0,191.0
Alaska,2020-10-13,-6.0,-5.0,53.0,-22.0,-21.0,8.0,151.0
Alaska,2020-10-14,-5.0,-2.0,21.0,-21.0,-21.0,9.0,143.0
Alaska,2020-10-15,-8.0,-4.0,26.0,-22.0,-22.0,8.0,152.0
Alaska,2020-10-16,-7.0,-5.0,35.0,-22.0,-24.0,9.0,226.0
Alaska,2020-10-17,-6.0,0.0,43.0,-14.0,-9.0,4.0,211.0
Alaska,2020-10-18,-7.0,-4.0,23.0,-25.0,-9.0,4.0,220.0
Alaska,2020-10-19,-4.0,-4.0,27.0,-24.0,-26.0,9.0,202.0
Alaska,2020-10-20,-6.0,-5.0,23.0,-23.0,-22.0,9.0,211.0
Alaska,2020-10-21,-6.0,-3.0,31.0,-24.0,-21.0,9.0,212.0
Alaska,2020-10-22,-10.0,-6.0,29.0,-22.0,-23.0,9.0,232.0
Alaska,2020-10-23,-9.0,-7.0,21.0,-26.0,-24.0,10.0,281.0
Alaska,2020-10-24,-10.0,0.0,26.0,-17.0,-7.0,4.0,371.0
Alaska,2020-10-25,-8.0,-2.0,4.0,-30.0,-9.0,4.0,523.0
Alaska,2020-10-26,-12.0,-8.0,6.0,-25.0,-23.0,10.0,348.0
Alaska,2020-10-27,-10.0,-7.0,11.0,-25.0,-23.0,10.0,382.0
Alaska,2020-10-28,-8.0,-4.0,6.0,-23.0,-22.0,9.0,355.0
Alaska,2020-10-29,-10.0,-5.0,5.0,-26.0,-24.0,9.0,359.0
Alaska,2020-10-30,-8.0,-5.0,3.0,-26.0,-25.0,10.0,381.0
Alaska,2020-10-31,-8.0,4.0,14.0,-25.0,-9.0,4.0,437.0
Alaska,2020-11-01,-8.0,-2.0,-2.0,-28.0,-10.0,4.0,348.0
Alaska,2020-11-02,-9.0,-5.0,-3.0,-23.0,-25.0,10.0,350.0
Alaska,2020-11-03,-1.0,-2.0,15.0,-29.0,-25.0,10.0,388.0
Alaska,2020-11-04,-13.0,-7.0,-5.0,-26.0,-24.0,11.0,404.0
Alaska,2020-11-05,-16.0,-9.0,-5.0,-30.0,-25.0,11.0,308.0
Alaska,2020-11-06,-21.0,-13.0,-9.0,-32.0,-29.0,13.0,525.0
Arizona,2020-02-15,3.0,2.0,13.0,3.0,-1.0,0.0,0.0
Arizona,2020-02-16,7.0,3.0,30.0,3.0,0.0,-1.0,0.0
Arizona,2020-02-17,9.0,1.0,35.0,1.0,-25.0,5.0,0.0
Arizona,2020-02-18,2.0,2.0,14.0,6.0,2.0,0.0,0.0
Arizona,2020-02-19,4.0,2.0,14.0,7.0,1.0,0.0,0.0
Arizona,2020-02-20,5.0,2.0,21.0,5.0,-1.0,0.0,0.0
Arizona,2020-02-21,2.0,1.0,10.0,4.0,0.0,0.0,0.0
Arizona,2020-02-22,-2.0,-4.0,-42.0,-6.0,-4.0,3.0,0.0
Arizona,2020-02-23,6.0,1.0,6.0,7.0,1.0,0.0,0.0
Arizona,2020-02-24,5.0,1.0,15.0,5.0,3.0,0.0,0.0
Arizona,2020-02-25,5.0,2.0,9.0,7.0,3.0,0.0,0.0
Arizona,2020-02-26,9.0,4.0,10.0,9.0,2.0,-1.0,0.0
Arizona,2020-02-27,9.0,4.0,17.0,6.0,2.0,-1.0,0.0
Arizona,2020-02-28,7.0,5.0,10.0,7.0,3.0,-1.0,0.0
Arizona,2020-02-29,6.0,6.0,14.0,7.0,2.0,-2.0,0.0
Arizona,2020-03-01,12.0,7.0,21.0,8.0,3.0,-1.0,0.0
Arizona,2020-03-02,8.0,4.0,4.0,4.0,3.0,0.0,0.0
Arizona,2020-03-03,9.0,8.0,11.0,6.0,3.0,-1.0,1.0
Arizona,2020-03-04,8.0,8.0,17.0,7.0,2.0,-1.0,0.0
Arizona,2020-03-05,9.0,6.0,22.0,5.0,2.0,-1.0,1.0
Arizona,2020-03-06,6.0,6.0,20.0,8.0,1.0,-1.0,0.0
Arizona,2020-03-07,4.0,5.0,18.0,9.0,1.0,-2.0,2.0
Arizona,2020-03-08,9.0,4.0,22.0,7.0,1.0,-2.0,0.0
Arizona,2020-03-09,9.0,4.0,32.0,4.0,-7.0,0.0,1.0
Arizona,2020-03-10,6.0,3.0,4.0,2.0,-8.0,2.0,2.0
Arizona,2020-03-11,5.0,6.0,-14.0,-2.0,-10.0,3.0,1.0
Arizona,2020-03-12,6.0,15.0,-15.0,-6.0,-12.0,4.0,0.0
Arizona,2020-03-13,0.0,20.0,-16.0,-7.0,-12.0,4.0,1.0
Arizona,2020-03-14,-5.0,18.0,-6.0,-2.0,-2.0,2.0,2.0
Arizona,2020-03-15,-2.0,16.0,15.0,-3.0,-4.0,1.0,1.0
Arizona,2020-03-16,0.0,22.0,13.0,-9.0,-19.0,5.0,5.0
Arizona,2020-03-17,-9.0,20.0,9.0,-9.0,-24.0,8.0,0.0
Arizona,2020-03-18,-23.0,6.0,-38.0,-21.0,-31.0,12.0,9.0
Arizona,2020-03-19,-22.0,7.0,-8.0,-23.0,-33.0,13.0,17.0
Arizona,2020-03-20,-28.0,6.0,-6.0,-25.0,-33.0,14.0,19.0
Arizona,2020-03-21,-36.0,-1.0,-14.0,-26.0,-22.0,10.0,41.0
Arizona,2020-03-22,-37.0,-10.0,0.0,-33.0,-28.0,8.0,48.0
Arizona,2020-03-23,-31.0,-10.0,-3.0,-33.0,-37.0,13.0,101.0
Arizona,2020-03-24,-32.0,-9.0,0.0,-31.0,-39.0,15.0,73.0
Arizona,2020-03-25,-33.0,-11.0,-7.0,-32.0,-41.0,15.0,75.0
Arizona,2020-03-26,-34.0,-12.0,-9.0,-36.0,-42.0,16.0,107.0
Arizona,2020-03-27,-38.0,-14.0,-22.0,-39.0,-41.0,18.0,157.0
Arizona,2020-03-28,-41.0,-15.0,-24.0,-37.0,-29.0,12.0,108.0
Arizona,2020-03-29,-40.0,-17.0,-7.0,-41.0,-33.0,10.0,146.0
Arizona,2020-03-30,-30.0,-9.0,-6.0,-37.0,-42.0,14.0,238.0
Arizona,2020-03-31,-33.0,-10.0,-17.0,-35.0,-44.0,16.0,132.0
Arizona,2020-04-01,-38.0,-15.0,-20.0,-37.0,-47.0,17.0,124.0
Arizona,2020-04-02,-38.0,-16.0,-17.0,-40.0,-47.0,18.0,185.0
Arizona,2020-04-03,-38.0,-13.0,-21.0,-41.0,-46.0,19.0,171.0
Arizona,2020-04-04,-44.0,-16.0,-36.0,-43.0,-34.0,13.0,250.0
Arizona,2020-04-05,-43.0,-19.0,-23.0,-47.0,-37.0,11.0,250.0
Arizona,2020-04-06,-38.0,-18.0,-18.0,-41.0,-47.0,17.0,187.0
Arizona,2020-04-07,-38.0,-15.0,-18.0,-39.0,-48.0,17.0,119.0
Arizona,2020-04-08,-39.0,-16.0,-27.0,-41.0,-49.0,18.0,151.0
Arizona,2020-04-09,-37.0,-14.0,-17.0,-41.0,-49.0,18.0,292.0
Arizona,2020-04-10,-38.0,-13.0,-21.0,-43.0,-50.0,20.0,94.0
Arizona,2020-04-11,-43.0,-14.0,-42.0,-45.0,-36.0,14.0,281.0
Arizona,2020-04-12,-57.0,-27.0,-31.0,-48.0,-41.0,10.0,146.0
Arizona,2020-04-13,-39.0,-21.0,-22.0,-42.0,-47.0,17.0,163.0
Arizona,2020-04-14,-37.0,-17.0,-17.0,-38.0,-47.0,18.0,104.0
Arizona,2020-04-15,-31.0,-13.0,-15.0,-36.0,-46.0,17.0,156.0
Arizona,2020-04-16,-33.0,-14.0,-13.0,-38.0,-47.0,17.0,272.0
Arizona,2020-04-17,-37.0,-15.0,-19.0,-39.0,-46.0,19.0,273.0
Arizona,2020-04-18,-40.0,-15.0,-29.0,-38.0,-32.0,12.0,212.0
Arizona,2020-04-19,-38.0,-16.0,-15.0,-42.0,-34.0,9.0,210.0
Arizona,2020-04-20,-33.0,-16.0,-13.0,-39.0,-46.0,16.0,135.0
Arizona,2020-04-21,-34.0,-15.0,-16.0,-37.0,-46.0,17.0,187.0
Arizona,2020-04-22,-34.0,-14.0,-16.0,-36.0,-47.0,17.0,208.0
Arizona,2020-04-23,-34.0,-13.0,-15.0,-39.0,-47.0,17.0,310.0
Arizona,2020-04-24,-36.0,-14.0,-19.0,-39.0,-46.0,18.0,276.0
Arizona,2020-04-25,-40.0,-12.0,-28.0,-37.0,-32.0,12.0,235.0
Arizona,2020-04-26,-37.0,-14.0,-22.0,-41.0,-34.0,9.0,246.0
Arizona,2020-04-27,-31.0,-13.0,-19.0,-38.0,-45.0,16.0,190.0
Arizona,2020-04-28,-32.0,-11.0,-20.0,-34.0,-46.0,9.0,232.0
Arizona,2020-04-29,-31.0,-10.0,-23.0,-35.0,-46.0,16.0,254.0
Arizona,2020-04-30,-30.0,-8.0,-19.0,-36.0,-46.0,16.0,446.0
Arizona,2020-05-01,-31.0,-7.0,-17.0,-35.0,-44.0,17.0,314.0
Arizona,2020-05-02,-36.0,-8.0,-29.0,-35.0,-30.0,11.0,402.0
Arizona,2020-05-03,-34.0,-10.0,-18.0,-38.0,-30.0,8.0,276.0
Arizona,2020-05-04,-28.0,-9.0,-15.0,-36.0,-43.0,14.0,279.0
Arizona,2020-05-05,-27.0,-4.0,-18.0,-33.0,-44.0,15.0,386.0
Arizona,2020-05-06,-30.0,-6.0,-20.0,-34.0,-44.0,15.0,402.0
Arizona,2020-05-07,-29.0,-6.0,-15.0,-35.0,-44.0,16.0,238.0
Arizona,2020-05-08,-30.0,-3.0,-13.0,-33.0,-42.0,16.0,581.0
Arizona,2020-05-09,-32.0,3.0,-25.0,-33.0,-26.0,9.0,434.0
Arizona,2020-05-10,-29.0,3.0,-21.0,-33.0,-25.0,6.0,159.0
Arizona,2020-05-11,-25.0,-11.0,-16.0,-34.0,-41.0,13.0,261.0
Arizona,2020-05-12,-24.0,-7.0,-14.0,-31.0,-41.0,14.0,356.0
Arizona,2020-05-13,-24.0,-7.0,-10.0,-30.0,-41.0,14.0,440.0
Arizona,2020-05-14,-24.0,-7.0,-6.0,-32.0,-42.0,14.0,498.0
Arizona,2020-05-15,-26.0,-7.0,-7.0,-32.0,-40.0,14.0,495.0
Arizona,2020-05-16,-29.0,-7.0,-16.0,-31.0,-23.0,8.0,462.0
Arizona,2020-05-17,-25.0,-9.0,-8.0,-34.0,-21.0,6.0,306.0
Arizona,2020-05-18,-19.0,-8.0,-8.0,-31.0,-38.0,12.0,233.0
Arizona,2020-05-19,-18.0,-4.0,-7.0,-30.0,-39.0,13.0,396.0
Arizona,2020-05-20,-16.0,-4.0,2.0,-26.0,-39.0,12.0,331.0
Arizona,2020-05-21,-15.0,-2.0,3.0,-27.0,-40.0,13.0,418.0
Arizona,2020-05-22,-20.0,-1.0,2.0,-26.0,-39.0,13.0,293.0
Arizona,2020-05-23,-25.0,-3.0,-4.0,-27.0,-19.0,7.0,431.0
Arizona,2020-05-24,-20.0,-4.0,21.0,-29.0,-19.0,4.0,300.0
Arizona,2020-05-25,-20.0,-7.0,25.0,-35.0,-69.0,18.0,222.0
Arizona,2020-05-26,-19.0,-5.0,-8.0,-29.0,-38.0,12.0,222.0
Arizona,2020-05-27,-19.0,-6.0,-9.0,-28.0,-38.0,12.0,479.0
Arizona,2020-05-28,-18.0,-5.0,-8.0,-29.0,-38.0,13.0,501.0
Arizona,2020-05-29,-22.0,-7.0,-13.0,-30.0,-36.0,13.0,702.0
Arizona,2020-05-30,-26.0,-7.0,-23.0,-29.0,-12.0,7.0,790.0
Arizona,2020-05-31,-23.0,-7.0,-20.0,-31.0,-14.0,6.0,681.0
Arizona,2020-06-01,-17.0,-6.0,-18.0,-30.0,-36.0,11.0,187.0
Arizona,2020-06-02,-18.0,-4.0,-18.0,-28.0,-37.0,12.0,1400.0
Arizona,2020-06-03,-18.0,-2.0,-20.0,-28.0,-37.0,12.0,700.0
Arizona,2020-06-04,-18.0,-5.0,-16.0,-30.0,-37.0,12.0,530.0
Arizona,2020-06-05,-21.0,-6.0,-14.0,-30.0,-36.0,13.0,1856.0
Arizona,2020-06-06,-23.0,-5.0,-15.0,-28.0,-13.0,6.0,842.0
Arizona,2020-06-07,-19.0,-7.0,-7.0,-29.0,-14.0,5.0,1724.0
