sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,num_cases
Alaska,2020-03-20,-28.0,3.0,23.0,-24.0,-25.0,12.0,0.21480955668189536
Alaska,2020-03-21,-37.0,-1.0,1.0,-25.0,-20.0,8.0,0.25386583971496723
Alaska,2020-03-22,-30.0,-4.0,65.0,-30.0,-21.0,6.0,0.41009097184725474
Alaska,2020-03-23,-36.0,-11.0,23.0,-37.0,-35.0,14.0,0.6834849530787579
Alaska,2020-03-24,-37.0,-12.0,17.0,-39.0,-39.0,16.0,0.7615975191449017
Alaska,2020-03-25,-40.0,-15.0,6.0,-42.0,-41.0,18.0,1.0349915003764047
Alaska,2020-03-26,-40.0,-13.0,31.0,-42.0,-42.0,17.0,1.1716884909921566
Alaska,2020-03-27,-42.0,-15.0,2.0,-50.0,-40.0,19.0,1.4255543307071237
Alaska,2020-03-28,-47.0,-15.0,11.0,-50.0,-30.0,11.0,1.7184764534551629
Alaska,2020-03-29,-48.0,-27.0,18.0,-55.0,-33.0,10.0,1.7965890195213066
Alaska,2020-03-30,-40.0,-17.0,15.0,-49.0,-46.0,18.0,1.6208357458724831
Alaska,2020-03-31,-37.0,-15.0,15.0,-45.0,-44.0,18.0,1.7770608780047705
Alaska,2020-04-01,-35.0,-8.0,3.0,-43.0,-44.0,18.0,1.640363887389019
Alaska,2020-04-02,-42.0,-14.0,-3.0,-50.0,-45.0,19.0,1.5231950382898034
Alaska,2020-04-03,-42.0,-14.0,2.0,-47.0,-43.0,20.0,1.4060261891905876
Alaska,2020-04-04,-47.0,-14.0,21.0,-50.0,-32.0,12.0,1.34744176464098
Alaska,2020-04-05,-41.0,-17.0,29.0,-52.0,-32.0,9.0,1.3864980476740518
Alaska,2020-04-06,-37.0,-15.0,1.0,-49.0,-44.0,17.0,1.4060261891905876
Alaska,2020-04-07,-38.0,-16.0,1.0,-48.0,-44.0,18.0,1.5622513213228753
Alaska,2020-04-08,-38.0,-14.0,7.0,-49.0,-44.0,18.0,1.6208357458724831
Alaska,2020-04-09,-38.0,-12.0,19.0,-48.0,-44.0,18.0,1.7184764534551629
Alaska,2020-04-10,-40.0,-10.0,28.0,-49.0,-44.0,19.0,1.7380045949716987
Alaska,2020-04-11,-41.0,-4.0,36.0,-52.0,-32.0,10.0,1.6794201704220908
Alaska,2020-04-12,-55.0,-33.0,12.0,-59.0,-37.0,9.0,1.6989483119386268
Alaska,2020-04-13,-36.0,-15.0,5.0,-51.0,-43.0,17.0,1.6794201704220908
Alaska,2020-04-14,-32.0,-13.0,19.0,-49.0,-41.0,18.0,1.4060261891905876
Alaska,2020-04-15,-25.0,-5.0,-2.0,-47.0,-41.0,17.0,1.3083854816079081
Alaska,2020-04-16,-29.0,-7.0,8.0,-47.0,-42.0,17.0,1.269329198574836
Alaska,2020-04-17,-32.0,-10.0,19.0,-44.0,-39.0,18.0,1.2302729155417642
Alaska,2020-04-18,-33.0,-7.0,49.0,-44.0,-27.0,9.0,1.1131040664425487
Alaska,2020-04-19,-28.0,-11.0,44.0,-51.0,-28.0,7.0,0.9178226512771892
Alaska,2020-04-20,-25.0,-9.0,7.0,-44.0,-40.0,15.0,0.8592382267275814
Alaska,2020-04-21,-27.0,-10.0,3.0,-46.0,-40.0,17.0,0.8592382267275814
Alaska,2020-04-22,-24.0,-9.0,21.0,-45.0,-40.0,16.0,0.8201819436945095
Alaska,2020-04-23,-27.0,-8.0,26.0,-44.0,-40.0,16.0,0.7225412361118299
Alaska,2020-04-24,-28.0,-8.0,33.0,-44.0,-37.0,16.0,0.5858442454960783
Alaska,2020-04-25,-25.0,-2.0,85.0,-40.0,-25.0,7.0,0.48820353791339854
Alaska,2020-04-26,-17.0,-3.0,101.0,-43.0,-25.0,5.0,0.4296191133637907
Alaska,2020-04-27,-14.0,-5.0,60.0,-39.0,-36.0,13.0,0.46867539639686256
Alaska,2020-04-28,-15.0,-4.0,58.0,-39.0,-37.0,5.0,0.4296191133637907
Alaska,2020-04-29,-12.0,1.0,47.0,-37.0,-37.0,14.0,0.3905628303307188
Alaska,2020-04-30,-16.0,0.0,44.0,-39.0,-37.0,14.0,0.3515065472976469
Alaska,2020-05-01,-16.0,5.0,65.0,-35.0,-34.0,13.0,0.48820353791339854
Alaska,2020-05-02,-15.0,10.0,114.0,-27.0,-21.0,5.0,0.5077316794299345
Alaska,2020-05-03,-9.0,4.0,110.0,-43.0,-21.0,4.0,0.5272598209464704
Alaska,2020-05-04,-9.0,3.0,57.0,-36.0,-34.0,12.0,0.48820353791339854
Alaska,2020-05-05,-6.0,9.0,81.0,-32.0,-33.0,12.0,0.3905628303307188
Alaska,2020-05-06,-6.0,6.0,89.0,-31.0,-33.0,12.0,0.331978405781111
Alaska,2020-05-07,-11.0,4.0,70.0,-36.0,-34.0,12.0,0.3710346888141829
Alaska,2020-05-08,-13.0,5.0,80.0,-34.0,-32.0,12.0,0.25386583971496723
Alaska,2020-05-09,-8.0,21.0,152.0,-26.0,-18.0,3.0,0.25386583971496723
Alaska,2020-05-10,2.0,23.0,163.0,-35.0,-17.0,1.0,0.21480955668189536
Alaska,2020-05-11,-6.0,1.0,76.0,-34.0,-32.0,11.0,0.21480955668189536
Alaska,2020-05-12,-4.0,2.0,106.0,-31.0,-31.0,11.0,0.23433769819843128
Alaska,2020-05-13,0.0,9.0,113.0,-28.0,-30.0,10.0,0.21480955668189536
Alaska,2020-05-14,-6.0,7.0,91.0,-31.0,-31.0,10.0,0.25386583971496723
Alaska,2020-05-15,-5.0,7.0,134.0,-26.0,-29.0,9.0,0.21480955668189536
Alaska,2020-05-16,-7.0,13.0,164.0,-23.0,-16.0,2.0,0.27339398123150316
Alaska,2020-05-17,6.0,14.0,186.0,-28.0,-14.0,0.0,0.331978405781111
Alaska,2020-05-18,0.0,4.0,79.0,-29.0,-31.0,10.0,0.3515065472976469
Alaska,2020-05-19,0.0,7.0,80.0,-27.0,-29.0,10.0,0.31245026426457506
Alaska,2020-05-20,3.0,13.0,95.0,-25.0,-29.0,10.0,0.3710346888141829
Alaska,2020-05-21,-3.0,12.0,78.0,-28.0,-30.0,10.0,0.29292212274803914
Alaska,2020-05-22,-3.0,12.0,124.0,-23.0,-32.0,9.0,0.31245026426457506
Alaska,2020-05-23,-8.0,14.0,151.0,-25.0,-16.0,1.0,0.31245026426457506
Alaska,2020-05-24,3.0,15.0,147.0,-35.0,-17.0,1.0,0.23433769819843128
Alaska,2020-05-25,-14.0,2.0,131.0,-39.0,-66.0,15.0,0.1952814151653594
Alaska,2020-05-26,3.0,10.0,94.0,-25.0,-27.0,9.0,0.23433769819843128
Alaska,2020-05-27,5.0,11.0,142.0,-20.0,-26.0,8.0,0.1952814151653594
Alaska,2020-05-28,5.0,14.0,142.0,-18.0,-27.0,7.0,0.44914725488032664
Alaska,2020-05-29,0.0,10.0,153.0,-19.0,-25.0,7.0,0.5077316794299345
Alaska,2020-05-30,-2.0,14.0,152.0,-19.0,-7.0,1.0,0.5077316794299345
Alaska,2020-05-31,9.0,14.0,125.0,-25.0,-7.0,1.0,1.015463358859869
Alaska,2020-06-01,9.0,17.0,103.0,-15.0,-25.0,7.0,1.1326322079590845
Alaska,2020-06-02,7.0,15.0,103.0,-18.0,-25.0,8.0,1.4841387552567316
Alaska,2020-06-03,11.0,16.0,106.0,-12.0,-25.0,7.0,1.8161171610378426
Alaska,2020-06-04,6.0,15.0,138.0,-14.0,-26.0,7.0,1.7184764534551629
Alaska,2020-06-05,3.0,13.0,163.0,-13.0,-24.0,6.0,1.8356453025543784
Alaska,2020-06-06,2.0,18.0,193.0,-7.0,-9.0,0.0,1.991870434686666
Alaska,2020-06-07,15.0,19.0,195.0,-11.0,-7.0,-1.0,1.640363887389019
Alaska,2020-06-08,3.0,8.0,90.0,-12.0,-25.0,7.0,1.8747015855874503
Alaska,2020-06-09,7.0,11.0,102.0,-13.0,-25.0,8.0,1.6794201704220908
Alaska,2020-06-10,13.0,16.0,150.0,-7.0,-24.0,6.0,1.7184764534551629
Alaska,2020-06-11,9.0,16.0,177.0,-5.0,-26.0,6.0,1.8942297271039863
Alaska,2020-06-12,6.0,14.0,200.0,-5.0,-27.0,5.0,1.97234229317013
Alaska,2020-06-13,5.0,19.0,226.0,13.0,-7.0,-1.0,2.304320698951241
Alaska,2020-06-14,18.0,21.0,243.0,1.0,-8.0,-3.0,2.284792557434705
Alaska,2020-06-15,14.0,13.0,165.0,-6.0,-26.0,6.0,1.97234229317013
Alaska,2020-06-16,13.0,12.0,147.0,-11.0,-25.0,7.0,2.011398576203202
Alaska,2020-06-17,12.0,16.0,129.0,-8.0,-26.0,7.0,2.011398576203202
Alaska,2020-06-18,8.0,14.0,144.0,-7.0,-26.0,6.0,1.913757868620522
Alaska,2020-06-19,3.0,12.0,124.0,-10.0,-26.0,6.0,1.913757868620522
Alaska,2020-06-20,2.0,19.0,180.0,0.0,-10.0,0.0,1.7380045949716987
Alaska,2020-06-21,16.0,21.0,194.0,-3.0,-8.0,-2.0,1.8356453025543784
Alaska,2020-06-22,9.0,8.0,146.0,-2.0,-28.0,6.0,1.8942297271039863
Alaska,2020-06-23,11.0,10.0,126.0,-6.0,-27.0,7.0,1.991870434686666
Alaska,2020-06-24,14.0,16.0,145.0,-6.0,-26.0,7.0,1.8747015855874503
Alaska,2020-06-25,10.0,15.0,160.0,-2.0,-26.0,6.0,2.1090392837858816
Alaska,2020-06-26,4.0,10.0,155.0,-6.0,-25.0,6.0,2.2066799913685613
Alaska,2020-06-27,5.0,17.0,242.0,10.0,-10.0,-1.0,2.1676237083354892
Alaska,2020-06-28,12.0,14.0,148.0,-6.0,-8.0,0.0,2.4996021141166005
Alaska,2020-06-29,12.0,13.0,152.0,-5.0,-26.0,6.0,2.7925242368646397
Alaska,2020-06-30,20.0,19.0,170.0,0.0,-25.0,6.0,3.1635589256788226
Alaska,2020-07-01,33.0,36.0,195.0,5.0,-26.0,4.0,3.632234322075685
Alaska,2020-07-02,26.0,37.0,215.0,5.0,-31.0,3.0,3.925156444823724
Alaska,2020-07-03,11.0,31.0,288.0,-1.0,-53.0,7.0,4.432888124253658
Alaska,2020-07-04,-17.0,19.0,303.0,-3.0,-26.0,-1.0,5.018732369749737
Alaska,2020-07-05,15.0,19.0,239.0,11.0,-14.0,-4.0,4.9796760867166645
Alaska,2020-07-06,19.0,18.0,165.0,1.0,-35.0,7.0,5.116373077332416
Alaska,2020-07-07,18.0,17.0,174.0,3.0,-29.0,7.0,4.7648665300347695
Alaska,2020-07-08,14.0,17.0,91.0,-3.0,-28.0,8.0,4.842979096100914
Alaska,2020-07-09,11.0,17.0,157.0,1.0,-28.0,7.0,4.9796760867166645
Alaska,2020-07-10,8.0,13.0,172.0,4.0,-26.0,6.0,5.077316794299344
Alaska,2020-07-11,5.0,18.0,169.0,12.0,-8.0,1.0,5.350710775530848
Alaska,2020-07-12,19.0,20.0,190.0,9.0,-8.0,0.0,6.6590962571387555
Alaska,2020-07-13,18.0,15.0,192.0,6.0,-28.0,6.0,7.283996785667906
Alaska,2020-07-14,20.0,17.0,202.0,6.0,-29.0,6.0,7.713615899031697
Alaska,2020-07-15,21.0,21.0,200.0,4.0,-27.0,6.0,7.908897314197056
Alaska,2020-07-16,13.0,19.0,184.0,3.0,-28.0,6.0,8.22134757846163
Alaska,2020-07-17,6.0,13.0,170.0,1.0,-28.0,6.0,8.006538021779736
Alaska,2020-07-18,6.0,19.0,211.0,15.0,-9.0,0.0,8.006538021779736
Alaska,2020-07-19,19.0,21.0,189.0,11.0,-8.0,-1.0,7.713615899031697
Alaska,2020-07-20,16.0,16.0,182.0,3.0,-29.0,6.0,8.006538021779736
Alaska,2020-07-21,18.0,18.0,202.0,4.0,-28.0,6.0,9.022001380639605
Alaska,2020-07-22,16.0,19.0,143.0,2.0,-27.0,7.0,9.783598899784506
Alaska,2020-07-23,14.0,17.0,221.0,6.0,-28.0,6.0,9.744542616751435
Alaska,2020-07-24,4.0,12.0,137.0,-4.0,-27.0,8.0,10.076521022532546
Alaska,2020-07-25,4.0,16.0,175.0,10.0,-10.0,1.0,10.603780843479015
Alaska,2020-07-26,24.0,22.0,253.0,12.0,-8.0,-2.0,12.693291985748361
Alaska,2020-07-27,15.0,16.0,199.0,6.0,-28.0,6.0,13.142439240628688
Alaska,2020-07-28,15.0,14.0,191.0,3.0,-27.0,6.0,13.435361363376726
Alaska,2020-07-29,16.0,18.0,201.0,3.0,-28.0,6.0,12.9862141084964
Alaska,2020-07-30,13.0,17.0,,3.0,-29.0,5.0,13.396305080343655
Alaska,2020-07-31,8.0,13.0,184.0,3.0,-27.0,5.0,14.470352863753131
Alaska,2020-08-01,5.0,22.0,155.0,11.0,-9.0,1.0,15.58345693019568
Alaska,2020-08-02,19.0,20.0,181.0,19.0,-7.0,-1.0,14.763274986501171
Alaska,2020-08-03,13.0,17.0,151.0,4.0,-29.0,6.0,14.040733750389341
Alaska,2020-08-04,13.0,17.0,184.0,3.0,-28.0,7.0,12.9862141084964
Alaska,2020-08-05,14.0,17.0,187.0,4.0,-28.0,6.0,12.732348268781433
Alaska,2020-08-06,5.0,14.0,138.0,1.0,-29.0,7.0,11.83405375902078
Alaska,2020-08-07,3.0,12.0,176.0,0.0,-28.0,6.0,10.662365268028624
Alaska,2020-08-08,0.0,16.0,196.0,16.0,-11.0,1.0,9.314923503387643
Alaska,2020-08-09,13.0,18.0,216.0,8.0,-9.0,-1.0,8.41662899362699
Alaska,2020-08-10,8.0,10.0,163.0,6.0,-30.0,6.0,8.475213418176597
Alaska,2020-08-11,7.0,9.0,134.0,-3.0,-29.0,7.0,8.338516427560847
Alaska,2020-08-12,10.0,14.0,142.0,0.0,-28.0,6.0,8.436157135143526
Alaska,2020-08-13,7.0,13.0,175.0,0.0,-29.0,5.0,9.353979786420716
Alaska,2020-08-14,4.0,12.0,183.0,2.0,-27.0,5.0,10.4866119943798
Alaska,2020-08-15,2.0,16.0,245.0,13.0,-10.0,-1.0,10.603780843479015
Alaska,2020-08-16,17.0,20.0,285.0,15.0,-10.0,-3.0,10.701421551061696
Alaska,2020-08-17,12.0,10.0,,,-28.0,5.0,10.428027569830192
Alaska,2020-08-18,9.0,9.0,,,-27.0,7.0,10.740477834094767
Alaska,2020-08-19,8.0,12.0,,,-26.0,6.0,10.877174824710519
Alaska,2020-08-20,6.0,11.0,,,-28.0,5.0,10.877174824710519
Alaska,2020-08-21,2.0,7.0,,,-26.0,5.0,10.05699288101601
Alaska,2020-08-22,-1.0,12.0,,,-9.0,-1.0,10.174161730115225
Alaska,2020-08-23,8.0,11.0,,,-9.0,0.0,9.412564210970324
Alaska,2020-08-24,4.0,7.0,,,-27.0,7.0,9.783598899784506
Alaska,2020-08-25,3.0,4.0,,,-26.0,8.0,9.217282795804964
Alaska,2020-08-26,5.0,8.0,,,-24.0,7.0,8.924360673056924
Alaska,2020-08-27,1.0,6.0,,,-25.0,6.0,8.885304390023853
Alaska,2020-08-28,0.0,6.0,,,-26.0,6.0,9.842183324334114
Alaska,2020-08-29,-1.0,11.0,,,-7.0,0.0,9.86171146585065
Alaska,2020-08-30,9.0,11.0,,,-7.0,0.0,9.471148635519931
Alaska,2020-08-31,6.0,9.0,,,-25.0,7.0,8.846248106990782
Alaska,2020-09-01,8.0,13.0,,,-25.0,6.0,8.885304390023853
Alaska,2020-09-02,5.0,8.0,,,-25.0,6.0,9.158698371255356
Alaska,2020-09-03,4.0,8.0,,,-26.0,6.0,9.588317484619147
Alaska,2020-09-04,4.0,8.0,,,-31.0,5.0,9.646901909168754
Alaska,2020-09-05,2.0,13.0,,,-12.0,-2.0,9.705486333718362
Alaska,2020-09-06,14.0,13.0,,,-12.0,-2.0,10.525668277412873
Alaska,2020-09-07,-6.0,2.0,,,-65.0,14.0,10.447555711346729
Alaska,2020-09-08,4.0,5.0,,,-26.0,6.0,10.447555711346729
Alaska,2020-09-09,4.0,7.0,,,-24.0,5.0,10.388971286797121
Alaska,2020-09-10,1.0,5.0,,,-25.0,4.0,10.818590400160911
Alaska,2020-09-11,-2.0,1.0,156.0,-3.0,-26.0,4.0,10.29133057921444
Alaska,2020-09-12,-1.0,9.0,186.0,9.0,-7.0,-1.0,10.4866119943798
Alaska,2020-09-13,9.0,9.0,193.0,5.0,-6.0,-2.0,10.017936597982938
Alaska,2020-09-14,4.0,5.0,130.0,-8.0,-21.0,5.0,10.838118541677447
Alaska,2020-09-15,2.0,4.0,97.0,-10.0,-21.0,7.0,10.9748155322932
Alaska,2020-09-16,2.0,5.0,99.0,-10.0,-22.0,6.0,10.701421551061696
Alaska,2020-09-17,-3.0,1.0,87.0,-11.0,-23.0,7.0,10.330386862247513
Alaska,2020-09-18,-2.0,0.0,98.0,-10.0,-24.0,6.0,10.642837126512088
Alaska,2020-09-19,-2.0,7.0,127.0,3.0,-8.0,1.0,10.29133057921444
Alaska,2020-09-20,6.0,4.0,123.0,-6.0,-6.0,0.0,10.896702966227055
Alaska,2020-09-21,3.0,2.0,102.0,-11.0,-22.0,6.0,10.799062258644375
Alaska,2020-09-22,-1.0,-1.0,70.0,-18.0,-21.0,8.0,10.838118541677447
Alaska,2020-09-23,-1.0,1.0,61.0,-17.0,-20.0,7.0,10.935759249260126
Alaska,2020-09-24,-6.0,-2.0,54.0,-16.0,-22.0,8.0,11.384906504140453
Alaska,2020-09-25,-5.0,-5.0,73.0,-17.0,-22.0,7.0,11.63877234385542
Alaska,2020-09-26,-5.0,3.0,93.0,-5.0,-5.0,2.0,12.185560306318427
Alaska,2020-09-27,2.0,0.0,93.0,-12.0,-6.0,2.0,12.595651278165683
Alaska,2020-09-28,0.0,-1.0,58.0,-18.0,-19.0,7.0,13.493945787926336
Alaska,2020-09-29,-1.0,-4.0,68.0,-17.0,-19.0,7.0,15.05619710924921
Alaska,2020-09-30,1.0,1.0,36.0,-15.0,-21.0,7.0,16.013076043559472
Alaska,2020-10-01,0.0,5.0,55.0,-14.0,-21.0,6.0,15.934963477493328
Alaska,2020-10-02,-3.0,-2.0,38.0,-18.0,-22.0,6.0,16.013076043559472
Alaska,2020-10-03,-2.0,5.0,64.0,-7.0,-8.0,2.0,16.59892028905555
Alaska,2020-10-04,3.0,3.0,71.0,-18.0,-9.0,2.0,18.04400276127921
Alaska,2020-10-05,1.0,1.0,65.0,-15.0,-21.0,6.0,19.840591780800516
Alaska,2020-10-06,0.0,-2.0,57.0,-17.0,-21.0,6.0,20.133513903548554
Alaska,2020-10-07,-4.0,-2.0,42.0,-24.0,-20.0,7.0,20.58266115842888
Alaska,2020-10-08,-8.0,-4.0,42.0,-23.0,-22.0,8.0,20.641245582978488
Alaska,2020-10-09,-7.0,-5.0,48.0,-24.0,-26.0,9.0,21.637180800321822
Alaska,2020-10-10,-7.0,1.0,80.0,-16.0,-7.0,3.0,23.707163801074632
Alaska,2020-10-11,-2.0,-1.0,69.0,-24.0,-8.0,2.0,25.01554928268254
Alaska,2020-10-12,-4.0,-3.0,54.0,-23.0,-30.0,10.0,24.683570876901427
Alaska,2020-10-13,-6.0,-5.0,53.0,-22.0,-21.0,8.0,24.91790857509986
Alaska,2020-10-14,-5.0,-2.0,21.0,-21.0,-21.0,9.0,25.249886980880973
Alaska,2020-10-15,-8.0,-4.0,26.0,-22.0,-22.0,8.0,25.73809051879437
Alaska,2020-10-16,-7.0,-5.0,35.0,-22.0,-24.0,9.0,26.69496945310463
Alaska,2020-10-17,-6.0,0.0,43.0,-14.0,-9.0,4.0,25.952900075476265
Alaska,2020-10-18,-7.0,-4.0,23.0,-25.0,-9.0,4.0,25.269415122397508
Alaska,2020-10-19,-4.0,-4.0,27.0,-24.0,-26.0,9.0,25.484224679079404
Alaska,2020-10-20,-6.0,-5.0,23.0,-23.0,-22.0,9.0,26.65591317007156
Alaska,2020-10-21,-6.0,-3.0,31.0,-24.0,-21.0,9.0,28.00335493471254
Alaska,2020-10-22,-10.0,-6.0,29.0,-22.0,-23.0,9.0,29.565606256035416
Alaska,2020-10-23,-9.0,-7.0,21.0,-26.0,-24.0,10.0,30.639654039444892
Alaska,2020-10-24,-10.0,0.0,26.0,-17.0,-7.0,4.0,33.76415668209064
Alaska,2020-10-25,-8.0,-2.0,4.0,-30.0,-9.0,4.0,39.68118356160103
Alaska,2020-10-26,-12.0,-8.0,6.0,-25.0,-23.0,10.0,42.532292223015276
Alaska,2020-10-27,-10.0,-7.0,11.0,-25.0,-23.0,10.0,45.87160442234293
Alaska,2020-10-28,-8.0,-4.0,6.0,-23.0,-22.0,9.0,48.66412865920756
Alaska,2020-10-29,-10.0,-5.0,5.0,-26.0,-24.0,9.0,51.14420263180763
Alaska,2020-10-30,-8.0,-5.0,3.0,-26.0,-25.0,10.0,53.09701678346122
Alaska,2020-10-31,-8.0,4.0,14.0,-25.0,-9.0,4.0,54.3858741235526
Alaska,2020-11-01,-8.0,-2.0,-2.0,-28.0,-10.0,4.0,50.96844935815881
Alaska,2020-11-02,-9.0,-5.0,-3.0,-23.0,-25.0,10.0,51.00750564119188
Alaska,2020-11-03,-1.0,-2.0,15.0,-29.0,-25.0,10.0,51.12467449029109
Alaska,2020-11-04,-13.0,-7.0,-5.0,-26.0,-24.0,11.0,52.08155342460135
Alaska,2020-11-05,-16.0,-9.0,-5.0,-30.0,-25.0,11.0,51.08561820725802
Alaska,2020-11-06,-21.0,-13.0,-9.0,-32.0,-29.0,13.0,53.8976705856392
Arizona,2020-02-15,3.0,2.0,13.0,3.0,-1.0,0.0,0.0
Arizona,2020-02-16,7.0,3.0,30.0,3.0,0.0,-1.0,0.0
Arizona,2020-02-17,9.0,1.0,35.0,1.0,-25.0,5.0,0.0
Arizona,2020-02-18,2.0,2.0,14.0,6.0,2.0,0.0,0.0
Arizona,2020-02-19,4.0,2.0,14.0,7.0,1.0,0.0,0.0
Arizona,2020-02-20,5.0,2.0,21.0,5.0,-1.0,0.0,0.0
Arizona,2020-02-21,2.0,1.0,10.0,4.0,0.0,0.0,0.0
Arizona,2020-02-22,-2.0,-4.0,-42.0,-6.0,-4.0,3.0,0.0
Arizona,2020-02-23,6.0,1.0,6.0,7.0,1.0,0.0,0.0
Arizona,2020-02-24,5.0,1.0,15.0,5.0,3.0,0.0,0.0
Arizona,2020-02-25,5.0,2.0,9.0,7.0,3.0,0.0,0.0
Arizona,2020-02-26,9.0,4.0,10.0,9.0,2.0,-1.0,0.0
Arizona,2020-02-27,9.0,4.0,17.0,6.0,2.0,-1.0,0.0
Arizona,2020-02-28,7.0,5.0,10.0,7.0,3.0,-1.0,0.0
Arizona,2020-02-29,6.0,6.0,14.0,7.0,2.0,-2.0,0.0
Arizona,2020-03-01,12.0,7.0,21.0,8.0,3.0,-1.0,0.0
Arizona,2020-03-02,8.0,4.0,4.0,4.0,3.0,0.0,0.0
Arizona,2020-03-03,9.0,8.0,11.0,6.0,3.0,-1.0,0.0019626692843964515
Arizona,2020-03-04,8.0,8.0,17.0,7.0,2.0,-1.0,0.0019626692843964515
Arizona,2020-03-05,9.0,6.0,22.0,5.0,2.0,-1.0,0.003925338568792903
Arizona,2020-03-06,6.0,6.0,20.0,8.0,1.0,-1.0,0.003925338568792903
Arizona,2020-03-07,4.0,5.0,18.0,9.0,1.0,-2.0,0.007850677137585806
Arizona,2020-03-08,9.0,4.0,22.0,7.0,1.0,-2.0,0.007850677137585806
Arizona,2020-03-09,9.0,4.0,32.0,4.0,-7.0,0.0,0.009813346421982257
Arizona,2020-03-10,6.0,3.0,4.0,2.0,-8.0,2.0,0.011776015706378708
Arizona,2020-03-11,5.0,6.0,-14.0,-2.0,-10.0,3.0,0.013738684990775159
Arizona,2020-03-12,6.0,15.0,-15.0,-6.0,-12.0,4.0,0.011776015706378708
Arizona,2020-03-13,0.0,20.0,-16.0,-7.0,-12.0,4.0,0.013738684990775159
Arizona,2020-03-14,-5.0,18.0,-6.0,-2.0,-2.0,2.0,0.013738684990775159
Arizona,2020-03-15,-2.0,16.0,15.0,-3.0,-4.0,1.0,0.015701354275171612
Arizona,2020-03-16,0.0,22.0,13.0,-9.0,-19.0,5.0,0.023552031412757416
Arizona,2020-03-17,-9.0,20.0,9.0,-9.0,-24.0,8.0,0.019626692843964514
Arizona,2020-03-18,-23.0,6.0,-38.0,-21.0,-31.0,12.0,0.035328047119136126
Arizona,2020-03-19,-22.0,7.0,-8.0,-23.0,-33.0,13.0,0.0686934249538758
Arizona,2020-03-20,-28.0,6.0,-6.0,-25.0,-33.0,14.0,0.10402147207301192
Arizona,2020-03-21,-36.0,-1.0,-14.0,-26.0,-22.0,10.0,0.18056557416447352
Arizona,2020-03-22,-37.0,-10.0,0.0,-33.0,-28.0,8.0,0.2728110305311067
Arizona,2020-03-23,-31.0,-10.0,-3.0,-33.0,-37.0,13.0,0.4612272818331661
Arizona,2020-03-24,-32.0,-9.0,0.0,-31.0,-39.0,15.0,0.604502139594107
Arizona,2020-03-25,-33.0,-11.0,-7.0,-32.0,-41.0,15.0,0.7340383123642727
Arizona,2020-03-26,-34.0,-12.0,-9.0,-36.0,-42.0,16.0,0.9106785479599534
Arizona,2020-03-27,-38.0,-14.0,-22.0,-39.0,-41.0,18.0,1.1815269092066638
Arizona,2020-03-28,-41.0,-15.0,-24.0,-37.0,-29.0,12.0,1.313025751261226
Arizona,2020-03-29,-40.0,-17.0,-7.0,-41.0,-33.0,10.0,1.5053673411320783
Arizona,2020-03-30,-30.0,-9.0,-6.0,-37.0,-42.0,14.0,1.774253033094392
Arizona,2020-03-31,-33.0,-10.0,-17.0,-35.0,-44.0,16.0,1.8900505208737826
Arizona,2020-04-01,-38.0,-15.0,-20.0,-37.0,-47.0,17.0,1.9862213158092088
Arizona,2020-04-02,-38.0,-16.0,-17.0,-40.0,-47.0,18.0,2.139309519992132
Arizona,2020-04-03,-38.0,-13.0,-21.0,-41.0,-46.0,19.0,2.1667868899736824
Arizona,2020-04-04,-44.0,-16.0,-36.0,-43.0,-34.0,13.0,2.445485928357978
Arizona,2020-04-05,-43.0,-19.0,-23.0,-47.0,-37.0,11.0,2.6496035339352093
Arizona,2020-04-06,-38.0,-18.0,-18.0,-41.0,-47.0,17.0,2.5495074004309903
Arizona,2020-04-07,-38.0,-15.0,-18.0,-39.0,-48.0,17.0,2.5239926997338364
Arizona,2020-04-08,-39.0,-16.0,-27.0,-41.0,-49.0,18.0,2.576984770412541
Arizona,2020-04-09,-37.0,-14.0,-17.0,-41.0,-49.0,18.0,2.786990383842961
Arizona,2020-04-10,-38.0,-13.0,-21.0,-43.0,-50.0,20.0,2.635864848944434
Arizona,2020-04-11,-43.0,-14.0,-42.0,-45.0,-36.0,14.0,2.6967075967607244
Arizona,2020-04-12,-57.0,-27.0,-31.0,-48.0,-41.0,10.0,2.4925899911834932
Arizona,2020-04-13,-39.0,-21.0,-22.0,-42.0,-47.0,17.0,2.445485928357978
Arizona,2020-04-14,-37.0,-17.0,-17.0,-38.0,-47.0,18.0,2.4160458890920316
Arizona,2020-04-15,-31.0,-13.0,-15.0,-36.0,-46.0,17.0,2.425859235514014
Arizona,2020-04-16,-33.0,-14.0,-13.0,-38.0,-47.0,17.0,2.386605849826085
Arizona,2020-04-17,-37.0,-15.0,-19.0,-39.0,-46.0,19.0,2.7379236517330496
Arizona,2020-04-18,-40.0,-15.0,-29.0,-38.0,-32.0,12.0,2.6024994711096943
Arizona,2020-04-19,-38.0,-16.0,-15.0,-42.0,-34.0,9.0,2.7281103053110676
Arizona,2020-04-20,-33.0,-16.0,-13.0,-39.0,-46.0,16.0,2.6731555653479666
Arizona,2020-04-21,-34.0,-15.0,-16.0,-37.0,-46.0,17.0,2.836057115952872
